time,x,y,z,vx,vy,vz,ax,ay,az,P1,P2,P3,P4,Pt1,Pt2,Pt3,Pt4,L2_dyn,L3_dyn,Pe1,Pe2,Pe3,Pe4
229.8650000000118,5.007924537909862,2.884323477098899,0.0,-0.021476440417763,-0.4995385495704825,0.0,-8.449123753581154e-14,4.571506571985938e-15,0.0,1422.662579080727,1422.6625790807175,182.253420919273,182.25342091928243,6.783961765038884e-12,-6.0360632898619855e-12,-6.0360632898619855e-12,6.783961765038884e-12,-0.2318643140503511,0.17078239608801954,1422.6625790807338,1422.6625790807236,182.25342091927902,182.25342091928923
229.94500000001185,5.006206422676441,2.84436039313326,0.0,-0.0214764404177558,-0.4995385495704829,0.0,8.977193988179978e-14,-4.857225732735061e-15,0.0,1444.8780574572154,1444.8780574572254,160.03794254278458,160.03794254277452,-7.451913698199131e-12,6.657271568323675e-12,6.657271568323675e-12,-7.451913698199131e-12,-0.24016960044907795,0.17078239608801954,1444.878057457223,1444.878057457232,160.03794254279123,160.03794254278196
230.02500000001183,5.004488307443021,2.804397309167621,0.0,-0.0214764404177558,-0.4995385495704829,0.0,0.0,0.0,0.0,1467.0935358337194,1467.0935358337194,137.8224641662805,137.8224641662805,0.0,0.0,0.0,0.0,-0.24847488684780494,0.17078239608801954,1467.0935358337194,1467.0935358337194,137.8224641662805,137.8224641662805
230.11000000001184,5.002662810007511,2.7619365324541305,0.0,-0.021476440417763,-0.4995385495704825,0.0,-8.449123753581154e-14,4.571506571985938e-15,0.0,1490.697481608754,1490.6974816087445,114.21851839124606,114.2185183912555,7.487124225004793e-12,-6.739225749827894e-12,-6.739225749827894e-12,7.487124225004793e-12,-0.2572992536464521,0.17078239608801954,1490.6974816087616,1490.6974816087513,114.2185183912528,114.21851839126299
230.19000000001185,5.00094469477409,2.721973448488492,0.0,-0.0214764404177558,-0.4995385495704829,0.0,8.977193988179978e-14,-4.857225732735061e-15,0.0,1512.9129599852422,1512.9129599852522,92.00304001475776,92.00304001474773,-8.199023811912907e-12,7.404381682037451e-12,7.404381682037451e-12,-8.199023811912907e-12,-0.26560454004517897,0.17078239608801954,1512.9129599852504,1512.9129599852597,92.00304001476516,92.00304001475592
230.27000000001183,4.986335679310555,2.7041278845297896,0.0,-0.1826126932941929,-0.2230695494837786,0.0,-2.014203160955464,3.455862501083804,0.0,1796.3149787578839,1571.2076334895012,-191.39897875788387,33.708366510498735,460.17973294849673,105.19937222881353,105.19937222881353,460.17973294849673,-0.26931327583121734,0.17078239608801954,2256.4947117063807,1676.4070057183146,296.59835098669737,493.8880994589955
230.35000000001187,4.958979251360713,2.7084828492788446,0.0,-0.3419553493730243,0.0544370593631882,0.0,-1.991783200985392,3.4688326105870857,0.0,1793.245201256626,1570.6435107144985,-188.32920125662594,34.27248928550142,458.67521473820585,108.82580035384132,108.82580035384132,458.67521473820585,-0.26840820980757507,0.17078239608801954,2251.9204159948317,1679.4693110683397,297.15500161046725,492.9477040237073
230.4300000000119,4.925177855661274,2.724233521700515,0.0,-0.422517446242987,0.1968834052708812,0.0,-1.0070262108745345,1.7805793238461625,0.0,1650.8448537974557,1538.2996044701179,-45.9288537974557,66.61639552988225,233.01304790759826,58.289729473633884,58.289729473633884,233.01304790759826,-0.26513484267837706,0.17078239608801954,1883.857901705054,1596.5893339437516,104.21858327108959,299.6294434374805
230.5100000000119,4.890097099688637,2.742281662493268,0.0,-0.4385094496579644,0.2256017599094106,0.0,-0.1999000426872177,0.3589794329816181,0.0,1529.510513801198,1507.1696850304745,75.4054861988019,97.74631496952534,46.46093817411063,12.268097061682091,12.268097061682091,46.46093817411063,-0.2613840065723037,0.17078239608801954,1575.9714519753086,1519.4377820921566,87.67358326048398,144.20725314363597
230.5900000000119,4.854762454499811,2.7607930656432376,0.0,-0.4416830648603209,0.2313925393746196,0.0,-0.039670190029456,0.0723847433151125,0.0,1496.9206212414772,1492.4870808037851,107.99537875852265,112.42891919621464,9.263923074055365,2.5782209322970417,2.5782209322970417,9.263923074055365,-0.2575368934482269,0.17078239608801954,1506.1845443155325,1495.0653017360821,110.57359969081969,121.69284227027
230.67000000001192,4.819377439921957,2.7793978974422155,0.0,-0.4423126822231782,0.2325603974872248,0.0,-0.0078702170357158,0.0145982264075639,0.0,1482.1102872828735,1481.230711826962,122.80571271712627,123.68528817303788,1.8473703555126213,0.5408994847648326,0.5408994847648326,1.8473703555126213,-0.2536703636122535,0.17078239608801954,1483.957657638386,1481.771611311727,123.3466122018911,125.5326585285505
230.75000000001197,4.783982435649137,2.7980215749355883,0.0,-0.4424375534102465,0.2327959686671599,0.0,-0.0015608898383534,0.0029446397491889,0.0,1470.8621510751275,1470.6877060267932,134.0538489248725,134.22829397320686,0.3684501333366603,0.11329292963064369,0.11329292963064369,0.3684501333366603,-0.2497999171894254,0.17078239608801954,1471.2306012084641,1470.8009989564239,134.16714185450314,134.59674410654353
230.83000000001195,4.748585450795703,2.816649054552033,0.0,-0.4424623106679237,0.2328434952055591,0.0,-0.0003094657209656,0.0005940817299904,0.0,1460.3277479249055,1460.2931620359304,144.58825207509443,144.62283796406956,0.07349793115042452,0.023693839876004912,0.023693839876004912,0.07349793115042452,-0.24592868059432074,0.17078239608801954,1460.4012458560558,1460.3168558758064,144.61194591497045,144.69633589522
230.910000000012,4.713188073407123,2.835277301397612,0.0,-0.4424672173572563,0.2328530855697286,0.0,-6.133361665772163e-05,0.0001198795521184,0.0,1449.93635786671,1449.9295032217126,154.97964213328993,154.98649677828757,0.014663839937871685,0.004948454788698557,0.004948454788698557,0.014663839937871685,-0.2420572845506186,0.17078239608801954,1449.951021706648,1449.9344516765013,154.98459058807862,155.00116061822544
230.990000000012,4.677790618250618,2.853905703093452,0.0,-0.4424681894563131,0.2328550211980029,0.0,-1.2151238210078574e-05,2.4195353429123934e-05,0.0,1439.573625358499,1439.5722673361167,165.34237464150087,165.34373266388323,0.0029261795177811687,0.0010321803032235068,0.0010321803032235068,0.0029261795177811687,-0.2381858563253217,0.17078239608801954,1439.5765515380167,1439.5732995164199,165.34340682180408,165.346658843401
231.070000000012,4.642393147693154,2.872534136049362,0.0,-0.4424683819682973,0.232855411948879,0.0,-2.406399801646586e-06,4.8843859512537335e-06,0.0,1429.216635689353,1429.2163667501113,175.69936431064679,175.69963324988862,0.000584035857745995,0.00021504968387911575,0.00021504968387911575,0.000584035857745995,-0.23431442160343338,0.17078239608801954,1429.217219725211,1429.2165817997952,175.69957936033066,175.70021728574636
231.150000000012,4.606995674087032,2.8911625753172068,0.0,-0.442468420076525,0.2328554908480606,0.0,-4.76352846057182e-07,9.862397704063497e-07,0.0,1418.8607969256605,1418.8607436884663,186.05520307433957,186.05525631153367,0.00011659186790748021,4.47569585309986e-05,4.47569585309986e-05,0.00011659186790748021,-0.23044298556977366,0.17078239608801954,1418.8609135175284,1418.8607884454248,186.05524783129812,186.05537290340158
231.230000000012,4.571598199877697,2.909791015859825,0.0,-0.4424684276166823,0.2328555067827309,0.0,-9.425196734191844e-08,1.9918337812452338e-07,0.0,1408.5051888256294,1408.5051782920295,196.4108111743705,196.4108217079704,2.328049555728113e-05,9.30590510389089e-06,9.30590510389089e-06,2.328049555728113e-05,-0.22657154927118558,0.17078239608801954,1408.5052121061249,1408.5051875979345,196.41082048027562,196.41084498846595
231.315000000012,4.533988383395608,2.92958373422707,0.0,-0.4424684292010555,0.2328555102028777,0.0,-1.8639683914003893e-08,4.0237021557780224e-08,0.0,1397.5024050584614,1397.5024029752901,207.4135949415386,207.41359702470967,4.648139381254697e-06,1.9346373455981475e-06,1.9346373455981475e-06,4.648139381254697e-06,-0.2224581481435185,0.17078239608801954,1397.5024097066007,1397.5024049099275,207.41359687617594,207.41360167284907
231.39500000001203,4.498590909041852,2.9482121750823502,0.0,-0.4424684294219494,0.2328555106910046,0.0,-2.761173928389482e-09,6.101585903195428e-09,0.0,1387.1468523101464,1387.1468520015576,217.76914768985347,217.7691479984423,6.965932270658725e-07,3.016262266968995e-07,3.016262266968995e-07,6.965932270658725e-07,-0.21858671177995168,0.17078239608801954,1387.1468530067395,1387.1468523031838,217.76914799147968,217.7691486950355
231.47500000001205,4.463193434684604,2.9668406159455234,0.0,-0.4424684294655923,0.2328555107896646,0.0,-5.455358387251863e-10,1.2332496135414315e-09,0.0,1376.791301683796,1376.7913016228272,228.12469831620356,228.12469837717262,1.3920635042364208e-07,6.255328635173609e-08,6.255328635173609e-08,1.3920635042364208e-07,-0.21471527541474456,0.17078239608801954,1376.7913018230024,1376.7913016853804,228.12469837875685,228.12469851637897
231.5550000000121,4.427795960326668,2.985469056810292,0.0,-0.4424684294742076,0.2328555108096097,0.0,-1.0769163338864017e-10,2.4931445796738666e-10,0.0,1366.435751336786,1366.4357513247503,238.48024866321387,238.4802486752495,2.782336428062061e-08,1.296448104284385e-08,1.296448104284385e-08,2.782336428062061e-08,-0.21084383904920578,0.17078239608801954,1366.4357513646094,1366.4357513377147,238.48024867617835,238.48024870307287
