time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz
153.71200000000184,2.73274644812285,3.8001257577992984,0.0,-0.4690344656175516,0.2285474129177234,0.0,0.049983420033136716,-0.022891367480390445,0.0,-0.005006352212129361,0.0022928051601409094,0.0
153.72800000000183,2.7252546719552893,3.803776665592211,0.0,-0.46823601047255026,0.22818173705704825,0.0,0.0499034465625825,-0.022854741292197,0.0,-0.004998341909638604,0.0022891367620903047,0.0
153.74400000000182,2.7177756506295965,3.8074217319326555,0.0,-0.4674388328557988,0.2278166462777731,0.0,0.04982360104696659,-0.022818173704697298,0.0,-0.004990344725994134,0.0022854742187314314,0.0
153.7600000000018,2.7103093637380247,3.811060966166955,0.0,-0.4666429307232378,0.22745213964373012,0.0,0.049743883285061075,-0.022781664627685716,0.0,-0.004982360119094864,0.002281817313223855,0.0
153.7760000000018,2.70285579090548,3.81469437762648,0.0,-0.46584830203405536,0.22708821622030584,0.0,0.0496642930739033,-0.02274521396401774,0.0,-0.004974388197361013,0.0022781664792484446,0.0
153.7920000000018,2.6954149117894666,3.8183219756276694,0.0,-0.46505494475082565,0.22672487507433003,0.0,0.049584830201857,-0.02270882162348775,0.0,-0.004966429502893666,0.002274521283124331,0.0
153.80800000000178,2.6879867060800393,3.821943769472057,0.0,-0.46426285683920376,0.22636211527421457,0.0,0.04950549447636787,-0.02267248750721651,0.0,-0.004958482843070433,0.0022708822669526008,0.0
153.82400000000177,2.680571153499747,3.8255597684462934,0.0,-0.4634720362682587,0.22599993588978684,0.0,0.04942628568406493,-0.02263621152673312,0.0,-0.004950549518933922,0.00226724878021195,0.0
153.84000000000177,2.673168233803583,3.8291699818221714,0.0,-0.46268248101025145,0.22563833599237304,0.0,0.04934720362545497,-0.02259999358836251,0.0,-0.004942628663122395,0.002263621148163031,0.0
153.85600000000176,2.665777926778933,3.8327744188566477,0.0,-0.46189418904063473,0.2252773146547704,0.0,0.0492682481010448,-0.02256383360016434,0.0,-0.004934720275635851,0.0022599992623856258,0.0
153.87200000000175,2.6584002122455224,3.836373088791869,0.0,-0.4611071583381643,0.2249168709513305,0.0,0.049189418904402316,-0.022527731464994094,0.0,-0.00492682479015516,0.0022563834481403866,0.0
153.88800000000174,2.6510350700553653,3.8399660008551937,0.0,-0.4603213868848155,0.22455700395779266,0.0,0.0491107158342996,-0.022491687096115598,0.0,-0.0049189418814196695,0.00225277305490601,0.0
153.90400000000173,2.6436824800927123,3.8435531642592173,0.0,-0.4595368726658111,0.22419771275147826,0.0,0.04903213868777401,-0.022455700394649614,0.0,-0.004911071657849597,0.0022491688416240163,0.0
153.92000000000172,2.6363424222739997,3.8471345882017944,0.0,-0.45875361366953804,0.22383899641106875,0.0,0.04895368726706706,-0.02241977127559469,0.0,-0.004903213794184291,0.002245569940932668,0.0
153.9360000000017,2.629014876547797,3.8507102818660632,0.0,-0.45797160788765834,0.22348085401679985,0.0,0.048875361367481385,-0.022383899641806315,0.0,-0.004895368724104621,0.0022419771117734855,0.0
153.9520000000017,2.6216998228947563,3.8542802544204693,0.0,-0.4571908533150537,0.22312328465037834,0.0,0.04879716078778906,-0.022348085401344142,0.0,-0.004887536230770151,0.002238390028885817,0.0
153.9680000000017,2.6143972413275605,3.8578445150187886,0.0,-0.45641134794974225,0.2227662873949543,0.0,0.04871908533196634,-0.02231232846400255,0.0,-0.00487971598892023,0.002234808583849446,0.0
153.98400000000169,2.607107111890872,3.8614030728001505,0.0,-0.4556330897930172,0.22240986133512108,0.0,0.048641134795315843,-0.02227662873957592,0.0,-0.004871908540655945,0.0022312327766643714,0.0
154.00000000000168,2.5998294146612824,3.864955936889062,0.0,-0.4548560768493637,0.22205400555697086,0.0,0.04856330897834438,-0.022240986134389185,0.0,-0.004864113560716643,0.0022276628241710283,0.0
154.01600000000167,2.59256412974726,3.8685031163954315,0.0,-0.45408030712640324,0.22169871914809458,0.0,0.04848560768502819,-0.022205400554767274,0.0,-0.00485633083226189,0.0022240987263694167,0.0
154.03200000000166,2.5853112372891003,3.8720446204145906,0.0,-0.453305778634977,0.22134400119744324,0.0,0.04840803071413935,-0.02216987191570874,0.0,-0.0048485606805523385,0.0022205399411584503,0.0
154.04800000000165,2.5780707174588735,3.875580458027319,0.0,-0.45253248938917356,0.22098985079552214,0.0,0.04833057786271522,-0.022134400120069064,0.0,-0.004840803214008205,0.00221698722747965,0.0
154.06400000000164,2.570842550460375,3.879110638299867,0.0,-0.45176043740616234,0.2206362670342521,0.0,0.04825324893820149,-0.022098985079377353,0.0,-0.0048330577821081855,0.002213440043231929,0.0
154.08000000000163,2.563626716529074,3.882635170283979,0.0,-0.45098962070630466,0.22028324900699725,0.0,0.04817604374110496,-0.022063626703427985,0.0,-0.00482532481853315,0.002209898496835505,0.0
